url_length,num_dots,num_digits,num_special_chars,is_https,path_length,num_subdomains,has_ip_address,label
87,0,17,6,False,87,0,False,1
93,0,36,8,False,11,0,False,1
53,0,0,7,False,53,0,False,1
202,0,27,18,False,188,0,False,1
108,0,28,11,False,62,0,False,1
60,0,2,3,False,60,0,False,1
143,0,31,2,False,143,0,False,1
58,0,0,8,False,43,0,False,1
98,0,6,6,False,55,0,False,1
133,0,1,13,False,46,0,False,1
52,0,21,3,False,52,0,False,1
118,0,9,14,False,31,0,False,1
21,0,0,2,False,21,0,False,1
152,0,38,5,False,152,0,False,1
34,0,0,2,False,34,0,False,1
247,0,101,12,False,88,0,False,1
79,0,1,12,False,18,0,False,1
28,0,0,1,False,28,0,False,1
68,0,5,9,False,57,0,False,1
25,0,0,2,False,25,0,False,1
227,0,98,9,False,69,0,False,1
59,0,0,5,False,38,0,False,1
27,0,0,2,False,27,0,False,1
70,0,7,6,False,70,0,False,1
371,0,57,23,False,79,0,False,1
345,0,47,19,False,79,0,False,1
66,0,23,5,False,66,0,False,1
27,0,1,2,False,27,0,False,1
55,0,0,5,False,55,0,False,1
46,0,0,6,False,46,0,False,1
71,0,1,9,False,71,0,False,1
71,0,21,9,False,71,0,False,1
124,0,5,18,False,124,0,False,1
28,0,0,1,False,28,0,False,1
55,0,0,5,False,55,0,False,1
31,0,0,2,False,31,0,False,1
81,0,5,11,False,64,0,False,1
113,0,27,6,False,113,0,False,1
169,0,44,10,False,169,0,False,1
13,0,0,1,False,13,0,False,1
48,0,2,3,False,48,0,False,1
33,0,2,4,False,33,0,False,1
18,0,0,2,False,18,0,False,1
43,0,7,2,False,43,0,False,1
57,0,0,4,False,57,0,False,1
52,0,0,7,False,52,0,False,1
41,0,0,2,False,41,0,False,1
53,0,0,5,False,53,0,False,1
46,0,0,6,False,46,0,False,1
32,0,0,3,False,32,0,False,1
87,0,1,9,False,87,0,False,1
24,0,0,2,False,24,0,False,1
30,0,1,2,False,30,0,False,1
113,0,25,9,False,113,0,False,1
97,0,7,4,False,41,0,False,1
111,0,8,11,False,20,0,False,1
88,0,2,14,False,19,0,False,1
199,0,6,15,False,92,0,False,1
24,0,0,1,False,24,0,False,1
114,0,1,14,False,52,0,False,1
310,0,120,6,False,310,0,False,1
106,0,2,14,False,30,0,False,1
48,0,0,5,False,48,0,False,1
26,0,0,1,False,26,0,False,1
88,0,16,5,False,88,0,False,1
23,0,0,0,False,23,0,False,1
37,0,0,1,False,37,0,False,1
89,0,17,5,False,89,0,False,1
91,0,2,14,False,14,0,False,1
93,0,2,14,False,24,0,False,1
195,0,54,8,False,113,0,False,1
20,0,1,1,False,20,0,False,1
83,0,8,14,False,18,0,False,1
50,0,3,4,False,50,0,False,1
79,0,2,11,False,34,0,False,1
154,0,20,7,False,33,0,False,1
45,0,0,5,False,45,0,False,1
29,0,4,4,False,29,0,False,1
74,0,4,4,False,74,0,False,1
265,0,113,11,False,183,0,False,1
258,0,107,11,False,165,0,False,1
145,0,44,3,False,145,0,False,1
30,0,1,5,False,30,0,False,1
203,0,77,9,False,46,0,False,1
103,0,24,10,False,57,0,False,1
56,0,0,3,False,40,0,False,1
95,0,1,11,False,46,0,False,1
130,0,38,9,False,130,0,False,1
349,0,49,19,False,79,0,False,1
71,0,7,4,False,15,0,False,1
44,0,0,3,False,44,0,False,1
28,0,0,3,False,28,0,False,1
100,0,2,14,False,24,0,False,1
13,0,0,1,False,13,0,False,1
129,0,16,12,False,108,0,False,1
60,0,1,3,False,60,0,False,1
28,0,1,1,False,28,0,False,1
83,0,27,8,False,83,0,False,1
33,0,1,2,False,33,0,False,1
47,0,0,3,False,47,0,False,1
9,0,0,1,False,9,0,False,1
50,0,0,6,False,50,0,False,1
93,0,2,14,False,21,0,False,1
169,0,10,21,False,27,0,False,1
54,0,0,7,False,54,0,False,1
35,0,0,2,False,35,0,False,1
47,0,0,5,False,47,0,False,1
85,0,0,12,False,42,0,False,1
78,0,0,9,False,78,0,False,1
234,0,89,13,False,234,0,False,1
80,0,0,9,False,25,0,False,1
26,0,0,4,False,26,0,False,1
183,0,11,22,False,34,0,False,1
88,0,2,13,False,23,0,False,1
56,0,0,5,False,56,0,False,1
31,0,3,3,False,31,0,False,1
45,0,0,3,False,45,0,False,1
58,0,6,6,False,58,0,False,1
67,0,20,2,False,67,0,False,1
22,0,0,0,False,22,0,False,1
49,0,0,2,False,49,0,False,1
33,0,2,2,False,33,0,False,1
113,0,29,7,False,36,0,False,1
19,0,2,1,False,19,0,False,1
42,0,0,4,False,34,0,False,1
72,0,4,7,False,72,0,False,1
196,0,96,3,False,78,0,False,1
44,0,0,4,False,44,0,False,1
72,0,26,6,False,72,0,False,1
36,0,0,3,False,36,0,False,1
91,0,1,7,False,50,0,False,1
54,0,0,6,False,54,0,False,1
120,0,1,14,False,61,0,False,1
71,0,7,4,False,15,0,False,1
52,0,5,3,False,52,0,False,1
39,0,0,3,False,39,0,False,1
74,0,0,7,False,74,0,False,1
189,0,61,9,False,97,0,False,1
30,0,2,2,False,30,0,False,1
111,0,27,5,False,36,0,False,1
345,0,42,15,False,79,0,False,1
15,0,0,2,False,15,0,False,1
116,0,13,6,False,116,0,False,1
67,0,7,2,False,67,0,False,1
66,0,0,9,False,66,0,False,1
242,0,81,17,False,90,0,False,1
59,0,0,5,False,59,0,False,1
33,0,0,3,False,32,0,False,1
13,0,1,1,False,13,0,False,1
371,0,55,17,False,79,0,False,1
150,0,33,5,False,150,0,False,1
35,0,0,4,False,35,0,False,1
57,0,2,9,False,57,0,False,1
41,0,4,2,False,41,0,False,1
88,0,1,12,False,22,0,False,1
50,0,1,2,False,50,0,False,1
147,0,7,9,False,53,0,False,1
104,0,2,14,False,28,0,False,1
242,0,59,21,False,242,0,False,1
29,0,0,1,False,29,0,False,1
23,0,0,2,False,23,0,False,1
81,0,24,7,False,81,0,False,1
16,0,2,1,False,16,0,False,1
121,0,25,13,False,62,0,False,1
37,0,0,2,False,37,0,False,1
32,0,0,3,False,32,0,False,1
33,0,2,2,False,33,0,False,1
97,0,14,13,False,60,0,False,1
67,0,0,6,False,67,0,False,1
337,0,55,18,False,78,0,False,1
36,0,0,2,False,36,0,False,1
92,0,0,10,False,92,0,False,1
97,0,1,13,False,47,0,False,1
30,0,0,1,False,30,0,False,1
56,0,4,7,False,19,0,False,1
94,0,12,1,False,94,0,False,1
48,0,0,6,False,47,0,False,1
72,0,26,6,False,72,0,False,1
68,0,0,7,False,68,0,False,1
110,0,8,11,False,15,0,False,1
283,0,108,15,False,126,0,False,1
46,0,1,3,False,46,0,False,1
103,0,2,13,False,27,0,False,1
18,0,0,1,False,18,0,False,1
76,0,26,7,False,36,0,False,1
82,0,11,12,False,60,0,False,1
217,0,81,12,False,60,0,False,1
45,0,0,4,False,45,0,False,1
38,0,1,2,False,38,0,False,1
93,0,0,9,False,93,0,False,1
104,0,1,11,False,21,0,False,1
20,0,3,1,False,20,0,False,1
26,0,0,1,False,26,0,False,1
156,0,23,13,False,156,0,False,1
146,0,56,5,False,146,0,False,1
68,0,11,10,False,55,0,False,1
67,0,16,2,False,67,0,False,1
310,0,123,6,False,310,0,False,1
79,0,3,4,False,36,0,False,1
50,0,24,5,False,50,0,False,1
37,0,0,2,False,37,0,False,1
39,0,0,2,False,39,0,False,1
82,0,2,14,False,17,0,False,1
149,0,31,9,False,149,0,False,1
29,0,2,1,False,29,0,False,1
81,0,7,4,False,25,0,False,1
65,0,1,5,False,65,0,False,1
19,0,0,2,False,19,0,False,1
86,0,6,6,False,37,0,False,1
13,0,1,1,False,13,0,False,1
31,0,0,3,False,31,0,False,1
73,0,1,6,False,73,0,False,1
30,0,0,2,False,30,0,False,1
66,0,0,5,False,66,0,False,1
145,0,5,20,False,145,0,False,1
31,0,3,1,False,31,0,False,1
49,0,0,4,False,49,0,False,1
20,0,3,1,False,20,0,False,1
88,0,13,5,False,88,0,False,1
28,0,0,3,False,24,0,False,1
142,0,56,7,False,142,0,False,1
23,0,0,1,False,23,0,False,1
165,0,43,13,False,165,0,False,1
80,0,0,10,False,80,0,False,1
49,0,2,6,False,49,0,False,1
36,0,0,5,False,36,0,False,1
92,0,21,6,False,92,0,False,1
50,0,0,3,False,50,0,False,1
68,0,22,3,False,68,0,False,1
12,0,4,1,False,12,0,False,1
22,0,2,1,False,22,0,False,1
30,0,0,1,False,30,0,False,1
33,0,2,2,False,33,0,False,1
231,0,71,16,False,77,0,False,1
206,0,79,14,False,43,0,False,1
37,0,0,1,False,37,0,False,1
221,0,82,9,False,68,0,False,1
51,0,4,5,False,51,0,False,1
31,0,0,1,False,31,0,False,1
53,0,22,2,False,53,0,False,1
33,0,2,2,False,33,0,False,1
310,0,123,6,False,310,0,False,1
40,0,0,3,False,40,0,False,1
55,0,19,7,False,55,0,False,1
63,0,0,4,False,63,0,False,1
43,0,0,2,False,43,0,False,1
229,0,88,13,False,76,0,False,1
23,0,2,1,False,23,0,False,1
345,0,51,20,False,79,0,False,1
23,0,0,2,False,23,0,False,1
62,0,0,3,False,62,0,False,1
224,0,57,26,False,133,0,False,1
24,0,8,2,False,24,0,False,1
48,0,1,2,False,48,0,False,1
29,0,1,1,False,29,0,False,1
27,0,0,2,False,27,0,False,1
89,0,3,9,False,73,0,False,1
34,0,0,2,False,34,0,False,1
65,0,0,8,False,65,0,False,1
65,0,1,4,False,56,0,False,1
17,0,1,1,False,17,0,False,1
112,0,5,11,False,112,0,False,1
36,0,0,4,False,25,0,False,1
97,0,14,13,False,60,0,False,1
51,0,0,6,False,51,0,False,1
45,0,0,4,False,45,0,False,1
13,0,1,1,False,13,0,False,1
258,0,106,11,False,165,0,False,1
32,0,0,2,False,32,0,False,1
89,0,2,14,False,20,0,False,1
31,0,0,2,False,31,0,False,1
93,0,3,13,False,17,0,False,1
71,0,2,5,False,71,0,False,1
68,0,21,5,False,68,0,False,1
20,0,1,3,False,20,0,False,1
53,0,0,4,False,53,0,False,1
150,0,28,8,False,150,0,False,1
80,0,0,7,False,80,0,False,1
25,0,1,1,False,25,0,False,1
37,0,1,3,False,37,0,False,1
26,0,1,1,False,26,0,False,1
22,0,0,1,False,22,0,False,1
97,0,0,10,False,31,0,False,1
55,0,0,5,False,47,0,False,1
89,0,3,6,False,46,0,False,1
118,0,1,2,False,118,0,False,1
26,0,2,1,False,26,0,False,1
91,0,0,15,False,91,0,False,1
89,0,21,7,False,89,0,False,1
30,0,0,1,False,30,0,False,1
22,0,2,1,False,22,0,False,1
83,0,17,5,False,83,0,False,1
148,0,86,10,False,148,0,False,1
178,0,42,6,False,178,0,False,1
50,0,7,1,False,50,0,False,1
63,0,0,7,False,63,0,False,1
55,0,0,3,False,55,0,False,1
106,0,30,9,False,31,0,False,1
164,0,58,10,False,75,0,False,1
206,0,89,8,False,37,0,False,1
20,0,0,2,False,20,0,False,1
21,0,0,1,False,21,0,False,1
43,0,0,3,False,43,0,False,1
79,0,4,3,False,79,0,False,1
48,0,0,5,False,48,0,False,1
44,0,0,3,False,44,0,False,1
33,0,4,2,False,33,0,False,1
34,0,2,4,False,34,0,False,1
33,0,0,2,False,33,0,False,1
48,0,0,5,False,48,0,False,1
54,0,2,9,False,18,0,False,1
32,0,0,3,False,32,0,False,1
66,0,0,7,False,66,0,False,1
102,0,2,14,False,26,0,False,1
49,0,14,6,False,49,0,False,1
39,0,0,4,False,39,0,False,1
24,0,0,1,False,24,0,False,1
45,0,3,2,False,45,0,False,1
41,0,0,2,False,41,0,False,1
92,0,2,14,False,27,0,False,1
16,0,0,2,False,16,0,False,1
33,0,0,1,False,33,0,False,1
97,0,9,7,False,19,0,False,1
20,0,0,2,False,20,0,False,1
99,0,2,14,False,23,0,False,1
206,0,95,3,False,206,0,False,1
156,0,21,9,False,33,0,False,1
19,0,0,2,False,19,0,False,1
84,0,11,12,False,60,0,False,1
38,0,1,2,False,38,0,False,1
89,0,6,13,False,89,0,False,1
60,0,0,4,False,60,0,False,1
104,0,18,8,False,104,0,False,1
103,0,19,10,False,57,0,False,1
349,0,46,20,False,79,0,False,1
113,0,28,7,False,36,0,False,1
35,0,0,2,False,35,0,False,1
90,0,25,12,False,55,0,False,1
141,0,63,6,False,141,0,False,1
64,0,0,5,False,64,0,False,1
40,0,0,3,False,40,0,False,1
91,0,1,8,False,56,0,False,1
98,0,15,4,False,80,0,False,1
82,0,17,7,False,82,0,False,1
75,0,0,7,False,75,0,False,1
65,0,28,2,False,65,0,False,1
39,0,0,4,False,39,0,False,1
37,0,1,4,False,37,0,False,1
47,0,16,2,False,47,0,False,1
28,0,8,2,False,28,0,False,1
349,0,45,20,False,79,0,False,1
70,0,1,11,False,16,0,False,1
94,0,17,12,False,94,0,False,1
78,0,0,6,False,78,0,False,1
97,0,1,13,False,47,0,False,1
55,0,3,5,False,55,0,False,1
162,0,56,4,False,162,0,False,1
144,0,11,15,False,68,0,False,1
57,0,0,6,False,57,0,False,1
50,0,0,2,False,50,0,False,1
136,0,45,4,False,136,0,False,1
30,0,3,1,False,30,0,False,1
103,0,27,6,False,103,0,False,1
41,0,0,5,False,41,0,False,1
76,0,28,5,False,76,0,False,1
32,0,0,4,False,32,0,False,1
66,0,3,5,False,66,0,False,1
42,0,5,3,False,42,0,False,1
232,0,97,8,False,232,0,False,1
345,0,49,21,False,79,0,False,1
57,0,0,6,False,57,0,False,1
133,0,32,2,False,133,0,False,1
75,0,23,6,False,75,0,False,1
126,0,28,8,False,41,0,False,1
72,0,27,6,False,72,0,False,1
118,0,8,12,False,23,0,False,1
162,0,39,11,False,162,0,False,1
33,0,3,2,False,33,0,False,1
33,0,3,2,False,33,0,False,1
20,0,0,2,False,20,0,False,1
121,0,69,7,False,69,0,False,1
345,0,52,21,False,79,0,False,1
180,0,42,4,False,180,0,False,1
139,0,61,2,False,139,0,False,1
151,0,25,18,False,47,0,False,1
207,0,64,9,False,207,0,False,1
76,0,7,5,False,37,0,False,1
80,0,20,8,False,80,0,False,1
32,0,0,3,False,32,0,False,1
67,0,3,12,False,18,0,False,1
32,0,1,2,False,32,0,False,1
30,0,0,2,False,30,0,False,1
41,0,0,3,False,41,0,False,1
50,0,0,6,False,25,0,False,1
29,0,0,1,False,29,0,False,1
103,0,2,14,False,27,0,False,1
371,0,51,17,False,79,0,False,1
30,0,0,3,False,30,0,False,1
96,0,12,3,False,96,0,False,1
87,0,0,12,False,87,0,False,1
35,0,2,2,False,35,0,False,1
246,0,103,10,False,92,0,False,1
115,0,3,10,False,115,0,False,1
117,0,2,16,False,117,0,False,1
164,0,63,10,False,75,0,False,1
86,0,22,12,False,86,0,False,1
209,0,85,12,False,56,0,False,1
40,0,0,1,False,40,0,False,1
349,0,41,18,False,79,0,False,1
39,0,0,3,False,39,0,False,1
337,0,41,21,False,78,0,False,1
72,0,22,6,False,72,0,False,1
100,0,21,6,False,100,0,False,1
57,0,0,1,False,57,0,False,1
13,0,1,1,False,13,0,False,1
34,0,0,2,False,34,0,False,1
36,0,0,2,False,36,0,False,1
33,0,0,2,False,33,0,False,1
37,0,0,4,False,37,0,False,1
83,0,15,5,False,83,0,False,1
99,0,2,14,False,27,0,False,1
32,0,0,2,False,32,0,False,1
62,0,0,6,False,42,0,False,1
94,0,19,7,False,94,0,False,1
25,0,2,1,False,25,0,False,1
58,0,10,6,False,45,0,False,1
77,0,17,6,False,77,0,False,1
43,0,5,3,False,43,0,False,1
82,0,0,10,False,82,0,False,1
98,0,32,9,False,24,0,False,1
51,0,1,3,False,51,0,False,1
42,0,17,4,False,42,0,False,1
21,0,2,1,False,21,0,False,1
69,0,18,5,False,69,0,False,1
63,0,2,8,False,63,0,False,1
49,0,1,8,False,19,0,False,1
130,0,8,11,False,28,0,False,1
35,0,0,2,False,35,0,False,1
232,0,5,46,False,110,0,False,1
67,0,18,2,False,67,0,False,1
75,0,3,6,False,75,0,False,1
67,0,21,8,False,67,0,False,1
106,0,2,14,False,30,0,False,1
237,0,83,1,False,237,0,False,1
52,0,2,7,False,22,0,False,1
43,0,6,5,False,43,0,False,1
43,0,0,5,False,43,0,False,1
106,0,20,4,False,39,0,False,1
56,0,1,6,False,56,0,False,1
44,0,0,3,False,44,0,False,1
26,0,0,2,False,26,0,False,1
76,0,12,6,False,45,0,False,1
76,0,17,6,False,76,0,False,1
345,0,51,14,False,79,0,False,1
29,0,0,2,False,29,0,False,1
69,0,1,7,False,69,0,False,1
115,0,1,15,False,55,0,False,1
27,0,0,1,False,27,0,False,1
58,0,6,5,False,58,0,False,1
42,0,0,4,False,42,0,False,1
42,0,17,4,False,42,0,False,1
55,0,5,6,False,55,0,False,1
76,0,26,5,False,76,0,False,1
12,0,0,1,False,12,0,False,1
73,0,0,7,False,73,0,False,1
37,0,5,4,False,37,0,False,1
144,0,20,4,False,144,0,False,1
48,0,1,5,False,48,0,False,1
48,0,8,7,False,18,0,False,1
114,0,42,8,False,114,0,False,1
116,0,28,7,False,36,0,False,1
67,0,4,6,False,36,0,False,1
72,0,0,7,False,72,0,False,1
26,0,0,1,False,26,0,False,1
116,0,13,8,False,51,0,False,1
82,0,30,4,False,44,0,False,1
110,0,13,15,False,46,0,False,1
248,0,100,11,False,248,0,False,1
29,0,2,2,False,29,0,False,1
31,0,0,1,False,31,0,False,1
83,0,0,8,False,83,0,False,1
163,0,39,8,False,163,0,False,1
95,0,0,12,False,95,0,False,1
32,0,1,1,False,32,0,False,1
41,0,4,2,False,41,0,False,1
39,0,0,4,False,39,0,False,1
43,0,0,3,False,43,0,False,1
48,0,2,4,False,48,0,False,1
76,0,22,5,False,76,0,False,1
27,0,1,1,False,27,0,False,1
43,0,1,4,False,43,0,False,1
323,0,126,6,False,323,0,False,1
45,0,2,2,False,45,0,False,1
32,0,0,3,False,32,0,False,1
33,0,2,2,False,33,0,False,1
73,0,21,8,False,73,0,False,1
94,0,2,14,False,17,0,False,1
22,0,0,1,False,22,0,False,1
71,0,0,8,False,71,0,False,1
40,0,0,3,False,40,0,False,1
18,0,1,1,False,18,0,False,1
22,0,5,1,False,22,0,False,1
40,0,0,3,False,40,0,False,1
39,0,1,5,False,28,0,False,1
27,0,1,2,False,27,0,False,1
219,0,94,8,False,66,0,False,1
54,0,2,3,False,54,0,False,1
92,0,7,0,False,92,0,False,1
234,0,42,21,False,234,0,False,1
186,0,30,13,False,104,0,False,1
33,0,2,2,False,33,0,False,1
106,0,27,10,False,60,0,False,1
39,0,0,1,False,39,0,False,1
45,0,9,5,False,24,0,False,1
70,0,4,8,False,70,0,False,1
37,0,0,2,False,37,0,False,1
98,0,2,14,False,22,0,False,1
317,0,79,18,False,160,0,False,1
126,0,32,11,False,126,0,False,1
116,0,0,11,False,116,0,False,1
23,0,0,2,False,23,0,False,1
31,0,0,1,False,31,0,False,1
97,0,14,13,False,60,0,False,1
77,0,0,6,False,77,0,False,1
44,0,0,5,False,44,0,False,1
105,0,0,11,False,105,0,False,1
104,0,2,14,False,28,0,False,1
61,0,1,9,False,18,0,False,1
31,0,0,2,False,31,0,False,1
33,0,2,2,False,33,0,False,1
49,0,4,2,False,34,0,False,1
93,0,20,9,False,93,0,False,1
33,0,0,2,False,33,0,False,1
23,0,2,1,False,23,0,False,1
126,0,37,10,False,126,0,False,1
71,0,33,10,False,32,0,False,1
189,0,48,15,False,42,0,False,1
40,0,2,4,False,40,0,False,1
109,0,0,8,False,56,0,False,1
371,0,36,18,False,79,0,False,1
36,0,0,2,False,36,0,False,1
35,0,2,4,False,28,0,False,1
63,0,0,7,False,63,0,False,1
34,0,2,2,False,34,0,False,1
53,0,4,5,False,53,0,False,1
198,0,98,7,False,198,0,False,1
273,0,77,15,False,114,0,False,1
55,0,1,8,False,18,0,False,1
77,0,0,8,False,77,0,False,1
78,0,18,4,False,78,0,False,1
71,0,3,5,False,71,0,False,1
87,0,21,6,False,87,0,False,1
109,0,6,10,False,71,0,False,1
110,0,4,16,False,36,0,False,1
51,0,0,5,False,51,0,False,1
39,0,0,2,False,39,0,False,1
53,0,0,6,False,53,0,False,1
78,0,8,9,False,46,0,False,1
32,0,1,3,False,32,0,False,1
146,0,34,2,False,146,0,False,1
46,0,1,4,False,46,0,False,1
73,0,27,7,False,73,0,False,1
81,0,1,11,False,20,0,False,1
263,0,98,9,False,105,0,False,1
85,0,8,14,False,20,0,False,1
333,0,132,12,False,176,0,False,1
175,0,17,5,False,175,0,False,1
30,0,0,2,False,30,0,False,1
101,0,1,14,False,46,0,False,1
103,0,24,10,False,57,0,False,1
230,0,42,21,False,230,0,False,1
57,0,0,5,False,57,0,False,1
37,0,0,2,False,37,0,False,1
32,0,0,3,False,32,0,False,1
147,0,41,11,False,57,0,False,1
173,0,43,12,False,173,0,False,1
87,0,0,8,False,87,0,False,1
112,0,0,7,False,112,0,False,1
76,0,22,5,False,76,0,False,1
69,0,0,4,False,69,0,False,1
51,0,1,4,False,40,0,False,1
82,0,16,9,False,82,0,False,1
46,0,0,4,False,46,0,False,1
105,0,13,11,False,59,0,False,1
73,0,1,11,False,19,0,False,1
198,0,87,9,False,45,0,False,1
28,0,0,2,False,28,0,False,1
128,0,0,14,False,66,0,False,1
55,0,0,5,False,55,0,False,1
39,0,4,3,False,39,0,False,1
32,0,0,4,False,32,0,False,1
94,0,0,12,False,24,0,False,1
107,0,1,11,False,40,0,False,1
84,0,1,9,False,84,0,False,1
33,0,0,4,False,33,0,False,1
44,0,0,3,False,44,0,False,1
121,0,6,6,False,31,0,False,1
75,0,6,11,False,59,0,False,1
248,0,8,20,False,59,0,False,1
26,0,0,1,False,26,0,False,1
65,0,14,10,False,26,0,False,1
31,0,1,3,False,31,0,False,1
132,0,8,5,False,106,0,False,1
17,0,3,2,False,17,0,False,1
83,0,21,6,False,83,0,False,1
342,0,60,18,False,27,0,False,1
69,0,1,6,False,69,0,False,1
120,0,13,9,False,120,0,False,1
103,0,10,13,False,63,0,False,1
13,0,0,1,False,13,0,False,1
117,0,2,8,False,117,0,False,1
145,0,41,13,False,56,0,False,1
120,0,8,11,False,25,0,False,1
24,0,2,1,False,24,0,False,1
18,0,0,0,False,18,0,False,1
42,0,0,2,False,42,0,False,1
42,0,4,4,False,27,0,False,1
36,0,4,5,False,18,0,False,1
90,0,12,11,False,42,0,False,1
106,0,66,3,False,53,0,False,1
44,0,2,2,False,44,0,False,1
143,0,11,7,False,143,0,False,1
50,0,0,4,False,50,0,False,1
106,0,2,14,False,21,0,False,1
117,0,6,6,False,31,0,False,1
157,0,17,7,False,35,0,False,1
62,0,21,4,False,62,0,False,1
57,0,1,1,False,57,0,False,1
78,0,3,3,False,78,0,False,1
92,0,2,15,False,17,0,False,1
47,0,0,3,False,47,0,False,1
91,0,17,6,False,91,0,False,1
39,0,1,2,False,39,0,False,1
56,0,4,7,False,56,0,False,1
35,0,0,4,False,35,0,False,1
50,0,3,4,False,50,0,False,1
14,0,0,1,False,14,0,False,1
85,0,0,10,False,85,0,False,1
59,0,2,5,False,59,0,False,1
205,0,77,8,False,49,0,False,1
23,0,1,1,False,23,0,False,1
61,0,0,4,False,61,0,False,1
11,0,0,1,False,11,0,False,1
144,0,12,15,False,35,0,False,1
94,0,2,14,False,22,0,False,1
41,0,0,2,False,41,0,False,1
163,0,66,6,False,163,0,False,1
371,0,55,19,False,79,0,False,1
71,0,0,5,False,71,0,False,1
157,0,21,8,False,157,0,False,1
42,0,0,3,False,42,0,False,1
63,0,6,5,False,20,0,False,1
87,0,27,8,False,87,0,False,1
39,0,0,3,False,39,0,False,1
25,0,0,1,False,25,0,False,1
107,0,19,5,False,39,0,False,1
40,0,0,3,False,40,0,False,1
55,0,0,3,False,55,0,False,1
125,0,19,5,False,125,0,False,1
21,0,2,1,False,21,0,False,1
163,0,49,7,False,163,0,False,1
36,0,0,3,False,36,0,False,1
55,0,0,5,False,47,0,False,1
29,0,0,0,False,29,0,False,1
232,0,110,10,False,74,0,False,1
36,0,1,2,False,36,0,False,1
58,0,0,3,False,58,0,False,1
36,0,2,3,False,36,0,False,1
90,0,5,7,False,90,0,False,1
47,0,0,3,False,47,0,False,1
39,0,0,2,False,39,0,False,1
190,0,81,10,False,37,0,False,1
97,0,0,10,False,97,0,False,1
125,0,7,25,False,108,0,False,1
90,0,3,12,False,90,0,False,1
79,0,11,7,False,79,0,False,1
163,0,5,30,False,41,0,False,1
95,0,1,12,False,23,0,False,1
371,0,50,19,False,79,0,False,1
67,0,0,9,False,67,0,False,1
57,0,23,2,False,57,0,False,1
371,0,46,24,False,79,0,False,1
76,0,4,5,False,37,0,False,1
66,0,23,4,False,66,0,False,1
36,0,24,3,False,36,0,False,1
50,0,17,6,False,50,0,False,1
32,0,0,4,False,32,0,False,1
61,0,0,3,False,61,0,False,1
32,0,0,2,False,32,0,False,1
109,0,60,3,False,52,0,False,1
42,0,0,2,False,42,0,False,1
105,0,1,11,False,22,0,False,1
79,0,22,7,False,79,0,False,1
52,0,0,3,False,52,0,False,1
68,0,1,7,False,68,0,False,1
82,0,0,10,False,82,0,False,1
71,0,23,6,False,71,0,False,1
67,0,1,7,False,67,0,False,1
90,0,0,6,False,90,0,False,1
82,0,17,5,False,82,0,False,1
120,0,3,18,False,120,0,False,1
69,0,3,6,False,65,0,False,1
40,0,0,4,False,40,0,False,1
29,0,0,2,False,29,0,False,1
17,0,0,3,False,16,0,False,1
123,0,10,14,False,123,0,False,1
27,0,0,1,False,27,0,False,1
65,0,0,2,False,65,0,False,1
55,0,0,10,False,32,0,False,1
58,0,0,6,False,18,0,False,1
112,0,8,8,False,41,0,False,1
89,0,0,7,False,74,0,False,1
149,0,1,23,False,149,0,False,1
73,0,27,8,False,73,0,False,1
76,0,2,7,False,43,0,False,1
83,0,22,6,False,83,0,False,1
55,0,0,3,False,55,0,False,1
50,0,0,4,False,50,0,False,1
44,0,1,3,False,44,0,False,1
95,0,18,12,False,60,0,False,1
129,0,14,8,False,129,0,False,1
54,0,0,5,False,54,0,False,1
75,0,22,5,False,75,0,False,1
86,0,6,15,False,86,0,False,1
83,0,25,11,False,83,0,False,1
188,0,73,8,False,34,0,False,1
136,0,44,10,False,43,0,False,1
11,0,0,1,False,11,0,False,1
46,0,0,5,False,46,0,False,1
65,0,0,6,False,56,0,False,1
19,0,3,1,False,19,0,False,1
52,0,0,3,False,52,0,False,1
103,0,1,10,False,103,0,False,1
85,0,0,8,False,85,0,False,1
15,0,1,1,False,15,0,False,1
95,0,24,12,False,60,0,False,1
39,0,0,4,False,35,0,False,1
60,0,19,3,False,60,0,False,1
33,0,2,2,False,33,0,False,1
26,0,1,1,False,26,0,False,1
192,0,23,12,False,192,0,False,1
68,0,11,10,False,55,0,False,1
240,0,53,14,False,155,0,False,1
83,0,20,7,False,83,0,False,1
76,0,0,11,False,76,0,False,1
52,0,1,4,False,52,0,False,1
23,0,1,2,False,23,0,False,1
248,0,92,11,False,248,0,False,1
63,0,6,8,False,63,0,False,1
64,0,1,7,False,27,0,False,1
72,0,0,5,False,72,0,False,1
43,0,0,6,False,24,0,False,1
41,0,1,1,False,41,0,False,1
60,0,22,7,False,60,0,False,1
98,0,3,7,False,46,0,False,1
53,0,0,3,False,53,0,False,1
32,0,0,1,False,32,0,False,1
76,0,0,9,False,73,0,False,1
31,0,0,3,False,31,0,False,1
209,0,48,3,False,209,0,False,1
52,0,3,7,False,18,0,False,1
222,0,25,15,False,40,0,False,1
33,0,3,2,False,33,0,False,1
127,0,1,15,False,55,0,False,1
36,0,22,3,False,36,0,False,1
122,0,8,11,False,20,0,False,1
54,0,0,4,False,54,0,False,1
23,0,0,1,False,23,0,False,1
132,0,0,9,False,132,0,False,1
62,0,0,3,False,62,0,False,1
142,0,57,3,False,142,0,False,1
52,0,0,4,False,52,0,False,1
32,0,2,2,False,32,0,False,1
220,0,13,9,False,77,0,False,1
229,0,103,7,False,229,0,False,1
